CustomerID,Customer Name,Phone Number,Website URL,Delivery Address Line 1,Delivery Address Line 2,Delivery Postal Code,City,StateProvinceCode,StateProvinceName,Sales Territory,Longitude,Latitude
23,"Tailspin Toys (Ikatan, AK)","(907) 555-0100","http://www.tailspintoys.com/Ikatan","Unit 300","1467 Chang Lane","90019","Ikatan","AK","Alaska","Far West",-163.3083333,54.75
971,"Dhanishta Mokkapati","(907) 555-0100","http://www.microsoft.com/DhanishtaMokkapati/","Shop 23","1827 Kustrin Boulevard","90555","Iliamna","AK","Alaska","Far West",-154.9110837,59.7567965
51,"Tailspin Toys (Imlaystown, NJ)","(201) 555-0100","http://www.tailspintoys.com/Imlaystown","Suite 12","1305 Kaleja Street","90051","Imlaystown","NJ","New Jersey","Mideast",-74.5151531,40.1676117
40,"Tailspin Toys (Impact, TX)","(210) 555-0100","http://www.tailspintoys.com/Impact","Unit 249","760 Trung Crescent","90326","Impact","TX","Texas","Southwest",-99.7459225,32.4998459
548,"Wingtip Toys (Indian Creek, IL)","(217) 555-0100","http://www.wingtiptoys.com/IndianCreek","Unit 40","63 Celmina Road","90610","Indian Creek","IL","Illinois","Great Lakes",-87.9797968,42.2269684
74,"Tailspin Toys (Indios, PR)","(787) 555-0100","http://www.tailspintoys.com/Indios","Unit 50","519 Jogi Street","90193","Indios","PR","Puerto Rico (US Territory)","External",-66.8193421,17.9941326
149,"Tailspin Toys (Inguadona, MN)","(218) 555-0100","http://www.tailspintoys.com/Inguadona","Suite 157","196 Kubat Street","90245","Inguadona","MN","Minnesota","Plains",-94.1302482,46.9832886
488,"Wingtip Toys (Isabela, PR)","(787) 555-0100","http://www.wingtiptoys.com/Isabela","Shop 110","1211 Mazumdar Avenue","90320","Isabela","PR","Puerto Rico (US Territory)","External",-67.0243462,18.500776
1051,"Sylvie Laramee","(787) 555-0100","http://www.microsoft.com/","Shop 16","1279 Annette Crescent","90443","Isabela","PR","Puerto Rico (US Territory)","External",-67.0243462,18.500776
527,"Wingtip Toys (Islip Terrace, NY)","(212) 555-0100","http://www.wingtiptoys.com/IslipTerrace","Suite 7","1820 Sedlar Crescent","90778","Islip Terrace","NY","New York","Mideast",-73.192615,40.7431539
545,"Wingtip Toys (Jamison, IA)","(319) 555-0100","http://www.wingtiptoys.com/Jamison","Unit 90","1984 Esposito Road","90010","Jamison","IA","Iowa","Plains",-93.7249413,41.1216623
948,"Richard Zahradnicek","(314) 555-0100","http://www.microsoft.com/RichardZahradnicek/","Shop 7","401 Bhowmick Avenue","90311","Jane","MO","Missouri","Plains",-94.3052108,36.5472962
46,"Tailspin Toys (Jemison, AL)","(205) 555-0100","http://www.tailspintoys.com/Jemison","Suite 31","589 Sagese Lane","90683","Jemison","AL","Alabama","Southeast",-86.7466522,32.9598451
567,"Wingtip Toys (Jeromesville, OH)","(216) 555-0100","http://www.wingtiptoys.com/Jeromesville","Suite 42","1876 Bhamidipati Crescent","90184","Jeromesville","OH","Ohio","Great Lakes",-82.195712,40.8042239
951,"Eliza Persson","(209) 555-0100","http://www.microsoft.com/ElizaPersson/","Unit 16","1520 Auzina Lane","90500","Jesmond Dene","CA","California","Far West",-117.1091988,33.1803157
6,"Tailspin Toys (Jessie, ND)","(701) 555-0100","http://www.tailspintoys.com/Jessie","Shop 196","483 Raut Lane","90298","Jessie","ND","North Dakota","Plains",-98.2381519,47.542218
469,"Wingtip Toys (Johnetta, KY)","(270) 555-0100","http://www.wingtiptoys.com/Johnetta","Unit 280","1314 Arvidsson Boulevard","90699","Johnetta","KY","Kentucky","Southeast",-84.191877,37.4156408
823,"Francisca Laureano","(319) 555-0100","http://www.microsoft.com/FranciscaLaureano/","Unit 9","266 Shenoy Road","90067","Jolley","IA","Iowa","Plains",-94.7188696,42.4788677
949,"Seo-yun Paik","(210) 555-0100","http://www.microsoft.com/Seo-yunPaik/","Suite 7","493 Bjorklund Road","90259","Jones Creek","TX","Texas","Southwest",-95.4552208,28.9685817
103,"Tailspin Toys (Kalvesta, KS)","(316) 555-0100","http://www.tailspintoys.com/Kalvesta","Unit 246","813 Habibi Lane","90130","Kalvesta","KS","Kansas","Plains",-100.2862511,38.0594637
938,"Anna Gyarmathi","(252) 555-0100","http://www.microsoft.com/AnnaGyarmathi/","Suite 15","809 Alva Boulevard","90250","Kannapolis","NC","North Carolina","Southeast",-80.6217341,35.4873613
598,"Wingtip Toys (Kapa'a, HI)","(808) 555-0100","http://www.wingtiptoys.com/Kapa'a","Unit 219","207 Negi Lane","90796","Kapa'a","HI","Hawaii","Far West",-159.318143113,22.0749700304
476,"Wingtip Toys (Karthaus, PA)","(215) 555-0100","http://www.wingtiptoys.com/Karthaus","Suite 106","272 Stojkovic Avenue","90362","Karthaus","PA","Pennsylvania","Mideast",-78.1138962,41.1208924
441,"Wingtip Toys (Keosauqua, IA)","(319) 555-0100","http://www.wingtiptoys.com/Keosauqua","Suite 292","830 Sal Crescent","90281","Keosauqua","IA","Iowa","Plains",-91.9623949,40.730305799999996
37,"Tailspin Toys (Kerby, OR)","(458) 555-0100","http://www.tailspintoys.com/Kerby","Unit 16","339 Dwivedi Lane","90686","Kerby","OR","Oregon","Far West",-123.651735,42.1942798
546,"Wingtip Toys (Key Biscayne, FL)","(239) 555-0100","http://www.wingtiptoys.com/KeyBiscayne","Shop 226","1642 Jantunen Crescent","90085","Key Biscayne","FL","Florida","Southeast",-80.1628248,25.693713
865,"Bijoya Thakur","(225) 555-0100","http://www.microsoft.com/BijoyaThakur/","Unit 17","1509 Dzene Avenue","90212","Kinder","LA","Louisiana","Southeast",-92.850703,30.485479
142,"Tailspin Toys (King Cove, AK)","(907) 555-0100","http://www.tailspintoys.com/KingCove","Suite 268","433 Reddy Street","90457","King Cove","AK","Alaska","Far West",-162.3102778,55.0616667
193,"Tailspin Toys (Knifley, KY)","(270) 555-0100","http://www.tailspintoys.com/Knifley","Shop 112","1591 Bhowmick Street","90298","Knifley","KY","Kentucky","Southeast",-85.1894035,37.2428449
583,"Wingtip Toys (Knights Landing, CA)","(209) 555-0100","http://www.wingtiptoys.com/KnightsLanding","Suite 62","1404 Molnar Road","90400","Knights Landing","CA","California","Far West",-121.718297,38.7996238
1033,"Cuneyt Arslan","(405) 555-0100","http://www.microsoft.com/","Unit 15","1400 Johanna Street","90287","Komalty","OK","Oklahoma","Southwest",-99.0141345885,35.0515040006
30,"Tailspin Toys (Koontzville, WA)","(206) 555-0100","http://www.tailspintoys.com/Koontzville","Suite 144","1907 Naicker Boulevard","90288","Koontzville","WA","Washington","Far West",-118.9472435,48.0157092
974,"Emil Roman","(210) 555-0100","http://www.microsoft.com/EmilRoman/","Suite 13","1301 Bhutia Street","90580","Kopperl","TX","Texas","Southwest",-97.5039076,32.0698734
131,"Tailspin Toys (Kwethluk, AK)","(907) 555-0100","http://www.tailspintoys.com/Kwethluk","Shop 162","486 Spirlea Avenue","90759","Kwethluk","AK","Alaska","Far West",-161.4358333,60.8122222
804,"Aleksandrs Riekstins","(605) 555-0100","http://www.microsoft.com/AleksandrsRiekstins/","Shop 20","498 Bagheri Lane","90797","La Bolt","SD","South Dakota","Plains",-96.6751631,45.0490377
82,"Tailspin Toys (La Cueva, NM)","(505) 555-0100","http://www.tailspintoys.com/LaCueva","Suite 166","1708 Ankitham Street","90253","La Cueva","NM","New Mexico","Southwest",-105.2491779,35.941705
869,"Abel Tatarescu","(217) 555-0100","http://www.microsoft.com/AbelTatarescu/","Suite 6","1432 Alksne Road","90579","La Grange Park","IL","Illinois","Great Lakes",-87.861726,41.8347535
872,"Katerina Hadrabova","(219) 555-0100","http://www.microsoft.com/KaterinaHadrabova/","Shop 14","1783 ozkan Boulevard","90533","La Paz","IN","Indiana","Great Lakes",-86.3083403,41.4597686
941,"Bishwa Chatterjee","(239) 555-0100","http://www.microsoft.com/BishwaChatterjee/","Unit 17","1466 Deilami Road","90087","Lake Clarke Shores","FL","Florida","Southeast",-80.0758754,26.6453449
897,"Allan Mannik","(218) 555-0100","http://www.microsoft.com/AllanMannik/","Shop 26","791 Lill Lane","90181","Lake Crystal","MN","Minnesota","Plains",-94.2188494,44.1057973
452,"Wingtip Toys (Lake Davis, CA)","(209) 555-0100","http://www.wingtiptoys.com/LakeDavis","Suite 75","605 Roman Street","90719","Lake Davis","CA","California","Far West",-120.4788267,39.8726783
133,"Tailspin Toys (Lake Erie Beach, NY)","(212) 555-0100","http://www.tailspintoys.com/LakeErieBeach","Unit 174","1755 De Road","90186","Lake Erie Beach","NY","New York","Mideast",-79.066983,42.6242257
47,"Tailspin Toys (Lake Hughes, CA)","(209) 555-0100","http://www.tailspintoys.com/LakeHughes","Unit 91","1371 Saarijarvi Avenue","90358","Lake Hughes","CA","California","Far West",-118.4453598,34.6769294
1039,"Bhaamini Palagummi","(212) 555-0100","http://www.microsoft.com/","Unit 29","1035 Clarissa Avenue","90459","Lake Mohegan","NY","New York","Mideast",-73.8462467,41.3178717
549,"Wingtip Toys (Lake Ronkonkoma, NY)","(212) 555-0100","http://www.wingtiptoys.com/LakeRonkonkoma","Suite 131","576 Sedlar Road","90437","Lake Ronkonkoma","NY","New York","Mideast",-73.1312222,40.8350983
31,"Tailspin Toys (Lake Stevens, WA)","(206) 555-0100","http://www.tailspintoys.com/LakeStevens","Shop 238","1584 Hadrabova Street","90394","Lake Stevens","WA","Washington","Far West",-122.0637425,48.015098
57,"Tailspin Toys (Lakemore, OH)","(216) 555-0100","http://www.tailspintoys.com/Lakemore","Unit 136","1331 Dutta Crescent","90347","Lakemore","OH","Ohio","Great Lakes",-81.4359458,41.0208896
1047,"Ivana Hadrabova","(603) 555-0100","http://www.microsoft.com/","Shop 12","849 Kristophe  Street","90347","Lancaster","NH","New Hampshire","New England",-71.569251,44.4889465
144,"Tailspin Toys (Larose, LA)","(225) 555-0100","http://www.tailspintoys.com/Larose","Suite 156","859 Thota Lane","90342","Larose","LA","Louisiana","Southeast",-90.3817483,29.572437999999998
844,"Durdanah Abbasi","(201) 555-0100","http://www.microsoft.com/DurdanahAbbasi/","Shop 26","1489 Shetty Crescent","90279","Laurence Harbor","NJ","New Jersey","Mideast",-74.2465338,40.4567735
95,"Tailspin Toys (Lavon, TX)","(210) 555-0100","http://www.tailspintoys.com/Lavon","Suite 258","771 Kidambi Road","90310","Lavon","TX","Texas","Southwest",-96.4341524,33.0276193
415,"Wingtip Toys (Leathersville, GA)","(229) 555-0100","http://www.wingtiptoys.com/Leathersville","Unit 77","1555 Negi Crescent","90402","Leathersville","GA","Georgia","Southeast",-82.4398499,33.7167949
19,"Tailspin Toys (Lemeta, AK)","(907) 555-0100","http://www.tailspintoys.com/Lemeta","Unit 174","1507 Izmaylov Crescent","90303","Lemeta","AK","Alaska","Far West",-147.7322222,64.8597222
195,"Tailspin Toys (Lesslie, SC)","(803) 555-0100","http://www.tailspintoys.com/Lesslie","Unit 180","1683 Stojkovic Crescent","90771","Lesslie","SC","South Carolina","Southeast",-80.9564659,34.890701
543,"Wingtip Toys (Lexington Heights, MI)","(231) 555-0100","http://www.wingtiptoys.com/LexingtonHeights","Shop 234","390 Korjus Road","90067","Lexington Heights","MI","Michigan","Great Lakes",-82.5246458,43.2250269
555,"Wingtip Toys (Liberty Grove, MD)","(240) 555-0100","http://www.wingtiptoys.com/LibertyGrove","Shop 177","1754 Kaskar Avenue","90204","Liberty Grove","MD","Maryland","Mideast",-76.1199511,39.6559424
1052,"Ian Olofsson","(339) 555-0100","http://www.microsoft.com/","Suite 24","1327 Donald Street","90342","Liberty Plain","MA","Massachusetts[E]","New England",-70.882822,42.1889895
517,"Wingtip Toys (Licking, MO)","(314) 555-0100","http://www.wingtiptoys.com/Licking","Shop 64","279 Walkky Crescent","90280","Licking","MO","Missouri","Plains",-91.8570984,37.4994884
429,"Wingtip Toys (Lilbourn, MO)","(314) 555-0100","http://www.wingtiptoys.com/Lilbourn","Shop 191","435 Vladu Crescent","90025","Lilbourn","MO","Missouri","Plains",-89.6153571,36.5922816
434,"Wingtip Toys (Lime Lake, NY)","(212) 555-0100","http://www.wingtiptoys.com/LimeLake","Unit 111","983 Cavalcante Street","90667","Lime Lake","NY","New York","Mideast",-78.4797427,42.4345078
1053,"Luis Saucedo","(210) 555-0100","http://www.microsoft.com/","Suite 23","117 Bhaagyalakshmi Road","90755","Linden","TX","Texas","Southwest",-94.3654707,33.0123537
1,"Tailspin Toys (Head Office)","(308) 555-0100","http://www.tailspintoys.com","Shop 38","1877 Mittal Road","90410","Lisco","NE","Nebraska","Plains",-102.6201979,41.4972022
972,"Lakshmi Benipal","(209) 555-0100","http://www.microsoft.com/LakshmiBenipal/","Suite 23","1017 Juniskyzy Boulevard","90718","Lompoc","CA","California","Far West",-120.4579409,34.6391501
1061,"Agrita Abele","(206) 555-0100","http://www.microsoft.com/","Shop 12","652 Victoria Lane","90243","Long Beach","WA","Washington","Far West",-124.0543234,46.3523219
14,"Tailspin Toys (Long Meadow, MD)","(240) 555-0100","http://www.tailspintoys.com/LongMeadow","Unit 221","151 Vasiljevic Road","90633","Long Meadow","MD","Maryland","Mideast",-77.7122154,39.6862063
988,"Maksims Krastins","(304) 555-0100","http://www.microsoft.com/MaksimsKrastins/","Shop 23","292 Desai Boulevard","90610","Lorentz","WV","West Virginia","Southeast",-80.3023077,39.0109301
430,"Wingtip Toys (Lost River, ID)","(208) 555-0100","http://www.wingtiptoys.com/LostRiver","Unit 63","506 Dikshit Lane","90272","Lost River","ID","Idaho","Rocky Mountain",-113.614571,43.68691
563,"Wingtip Toys (Lostine, OR)","(458) 555-0100","http://www.wingtiptoys.com/Lostine","Shop 82","931 Mitra Lane","90287","Lostine","OR","Oregon","Far West",-117.4296256,45.4873692
486,"Wingtip Toys (Lowellville, OH)","(216) 555-0100","http://www.wingtiptoys.com/Lowellville","Unit 143","1197 Debeljak Avenue","90737","Lowellville","OH","Ohio","Great Lakes",-80.5364593,41.0353371
438,"Wingtip Toys (Lucasville, OH)","(216) 555-0100","http://www.wingtiptoys.com/Lucasville","Unit 47","857 Bose Avenue","90391","Lucasville","OH","Ohio","Great Lakes",-82.9968419,38.879518
980,"Om Yadav","(262) 555-0100","http://www.microsoft.com/OmYadav/","Shop 13","419 Brkic Crescent","90268","Lunds","WI","Wisconsin","Great Lakes",-88.5453795,44.6994307
586,"Wingtip Toys (Lynne, FL)","(239) 555-0100","http://www.wingtiptoys.com/Lynne","Shop 204","167 Kubatova Lane","90009","Lynne","FL","Florida","Southeast",-81.9173071,29.1924772
466,"Wingtip Toys (Lytle, TX)","(210) 555-0100","http://www.wingtiptoys.com/Lytle","Unit 95","882 Bhuiyan Crescent","90706","Lytle","TX","Texas","Southwest",-98.7964137,29.233294
69,"Tailspin Toys (Lytle Creek, CA)","(209) 555-0100","http://www.tailspintoys.com/LytleCreek","Unit 134","1204 Grgic Lane","90795","Lytle Creek","CA","California","Far West",-117.5000512,34.2591728
66,"Tailspin Toys (Madaket, MA)","(339) 555-0100","http://www.tailspintoys.com/Madaket","Suite 2","1052 Hoa Lane","90614","Madaket","MA","Massachusetts[E]","New England",-70.1980734,41.2729019
820,"Knut Svensson","(201) 555-0100","http://www.microsoft.com/KnutSvensson/","Unit 30","305 Lepp Street","90048","Madison Park","NJ","New Jersey","Mideast",-74.3079248,40.4514954
172,"Tailspin Toys (Madrone, NM)","(505) 555-0100","http://www.tailspintoys.com/Madrone","Shop 283","1520 Podnieks Road","90617","Madrone","NM","New Mexico","Southwest",-106.7330813,34.5939498
197,"Tailspin Toys (Magalia, CA)","(209) 555-0100","http://www.tailspintoys.com/Magalia","Suite 176","103 Pulido Road","90226","Magalia","CA","California","Far West",-121.5783059,39.8121058
467,"Wingtip Toys (Mahaffey, PA)","(215) 555-0100","http://www.wingtiptoys.com/Mahaffey","Shop 93","1947 ozCelik Road","90361","Mahaffey","PA","Pennsylvania","Mideast",-78.724196,40.8728411
878,"Miriam House","(701) 555-0100","http://www.microsoft.com/MiriamHouse/","Shop 18","604 Klaus Street","90128","Makoti","ND","North Dakota","Plains",-101.8046105,47.9611214
176,"Tailspin Toys (Malott, WA)","(206) 555-0100","http://www.tailspintoys.com/Malott","Shop 287","680 Kallas Boulevard","90015","Malott","WA","Washington","Far West",-119.7067271,48.2826495
874,"Daniel Martensson","(225) 555-0100","http://www.microsoft.com/DanielMartensson/","Shop 21","622 Pavel Boulevard","90365","Mamou","LA","Louisiana","Southeast",-92.4192993,30.6338092
145,"Tailspin Toys (Manahawkin, NJ)","(201) 555-0100","http://www.tailspintoys.com/Manahawkin","Suite 203","726 Roy Boulevard","90686","Manahawkin","NJ","New Jersey","Mideast",-74.2587527,39.695397
97,"Tailspin Toys (Manchester Center, VT)","(802) 555-0100","http://www.tailspintoys.com/ManchesterCenter","Shop 264","611 Todorovic Avenue","90179","Manchester Center","VT","Vermont","New England",-73.0570488,43.1770206
130,"Tailspin Toys (Maple Shade, NJ)","(201) 555-0100","http://www.tailspintoys.com/MapleShade","Suite 271","81 Banerjee Crescent","90549","Maple Shade","NJ","New Jersey","Mideast",-74.9923915,39.9526127
58,"Tailspin Toys (Mappsburg, VA)","(276) 555-0100","http://www.tailspintoys.com/Mappsburg","Shop 177","1736 Han Avenue","90678","Mappsburg","VA","Virginia","Southeast",-75.7635403,37.5776335
153,"Tailspin Toys (Marcell, MN)","(218) 555-0100","http://www.tailspintoys.com/Marcell","Suite 130","1952 Laramee Street","90729","Marcell","MN","Minnesota","Plains",-93.6907581,47.5929997
877,"Leyla Siavashi","(201) 555-0100","http://www.microsoft.com/LeylaSiavashi/","Suite 14","1187 L'Angelier Road","90462","Marcella","NJ","New Jersey","Mideast",-74.4743222,40.9870425
594,"Wingtip Toys (Marfa, TX)","(210) 555-0100","http://www.wingtiptoys.com/Marfa","Shop 55","607 Szolosy Street","90235","Marfa","TX","Texas","Southwest",-104.0190718,30.3079384
843,"Marija Justina Pasek","(215) 555-0100","http://www.microsoft.com/MarijaJustinaPasek/","Unit 23","360 Formanek Crescent","90321","Marguerite","PA","Pennsylvania","Mideast",-79.463371,40.2636811
573,"Wingtip Toys (Marin City, CA)","(209) 555-0100","http://www.wingtiptoys.com/MarinCity","Unit 64","1320 Mittal Boulevard","90449","Marin City","CA","California","Far West",-122.5091404,37.868538
996,"Laszlo Gardenier","(215) 555-0100","http://www.microsoft.com/LaszloGardenier/","Unit 6","1739 Matos Lane","90366","Marion Hill","PA","Pennsylvania","Mideast",-80.2958956,40.7303435
561,"Wingtip Toys (Marion Junction, AL)","(205) 555-0100","http://www.wingtiptoys.com/MarionJunction","Shop 88","1444 Leigh Crescent","90078","Marion Junction","AL","Alabama","Southeast",-87.2388839,32.437358
836,"Abel Spirlea","(218) 555-0100","http://www.microsoft.com/AbelSpirlea/","Unit 19","1446 Jelic Crescent","90447","Markville","MN","Minnesota","Plains",-92.3307496,46.091888
954,"Nasrin Omidzadeh","(239) 555-0100","http://www.microsoft.com/NasrinOmidzadeh/","Suite 12","588 Cirulis Lane","90290","Mary Esther","FL","Florida","Southeast",-86.6630098,30.4099215
953,"Linh Dao","(228) 555-0100","http://www.microsoft.com/LinhDao/","Shop 4","1407 Kommineni Street","90147","Mashulaville","MS","Mississippi","Southeast",-88.7442171,33.0867933
484,"Wingtip Toys (Mauldin, SC)","(803) 555-0100","http://www.wingtiptoys.com/Mauldin","Suite 250","261 Celmina Street","90243","Mauldin","SC","South Carolina","Southeast",-82.310119,34.77873
460,"Wingtip Toys (Mayhill, NM)","(505) 555-0100","http://www.wingtiptoys.com/Mayhill","Suite 11","898 Kim Boulevard","90741","Mayhill","NM","New Mexico","Southwest",-105.4780381,32.8895419
32,"Tailspin Toys (Maypearl, TX)","(210) 555-0100","http://www.tailspintoys.com/Maypearl","Suite 157","1119 Friar Boulevard","90087","Maypearl","TX","Texas","Southwest",-97.0116691,32.3132003
590,"Wingtip Toys (McAdenville, NC)","(252) 555-0100","http://www.wingtiptoys.com/McAdenville","Shop 214","1654 Duong Lane","90644","McAdenville","NC","North Carolina","Southeast",-81.0753535,35.2593056
965,"Phoung Cu","(208) 555-0100","http://www.microsoft.com/PhoungCu/","Shop 10","1380 Kalnina Crescent","90180","McCall","ID","Idaho","Rocky Mountain",-116.0987364,44.911006
166,"Tailspin Toys (McCamey, TX)","(210) 555-0100","http://www.tailspintoys.com/McCamey","Suite 116","1556 Barua Boulevard","90434","McCamey","TX","Texas","Southwest",-102.2243041,31.1359813
880,"Edmee Glissen","(208) 555-0100","http://www.microsoft.com/EdmeeGlissen/","Shop 9","1092 Pavlovic Lane","90076","McCammon","ID","Idaho","Rocky Mountain",-112.1930226,42.6504719
122,"Tailspin Toys (McClave, CO)","(303) 555-0100","http://www.tailspintoys.com/McClave","Unit 23","1748 Aalto Crescent","90439","McClave","CO","Colorado","Rocky Mountain",-102.8504765,38.1375074
883,"Radha Barua","(405) 555-0100","http://www.microsoft.com/RadhaBarua/","Unit 7","1949 Kotadia Road","90446","McQueen","OK","Oklahoma","Southwest",-99.7255445885,34.6706795006
870,"In-Su Bae","(206) 555-0100","http://www.microsoft.com/In-SuBae/","Shop 10","353 Gomes Avenue","90761","Meadowdale","WA","Washington","Far West",-122.3334669,47.852874
1044,"Hanita Nookala","(225) 555-0100","http://www.microsoft.com/","Shop 27","835 Kamala Lane","90229","Meaux","LA","Louisiana","Southeast",-92.1826264,30.0207608
4,"Tailspin Toys (Medicine Lodge, KS)","(316) 555-0100","http://www.tailspintoys.com/MedicineLodge","Suite 164","967 Riutta Boulevard","90152","Medicine Lodge","KS","Kansas","Plains",-98.580361,37.2811339
559,"Wingtip Toys (Mendoza, TX)","(210) 555-0100","http://www.wingtiptoys.com/Mendoza","Unit 42","1448 Brasseur Boulevard","90420","Mendoza","TX","Texas","Southwest",-97.6861117,30.00494
541,"Wingtip Toys (Mickleton, NJ)","(201) 555-0100","http://www.wingtiptoys.com/Mickleton","Unit 107","1679 Modi Lane","90751","Mickleton","NJ","New Jersey","Mideast",-75.2376834,39.7901134
973,"Kumar Kamei","(304) 555-0100","http://www.microsoft.com/KumarKamei/","Suite 25","1742 Valbe Avenue","90019","Middleway","WV","West Virginia","Southeast",-77.9827756,39.3034346
1060,"Anand Mudaliyar","(206) 555-0100","http://www.microsoft.com/","Shop 10","1235 Lana Lane","90669","Midland","WA","Washington","Far West",-122.4048441,47.1670439
479,"Wingtip Toys (Mier, IN)","(219) 555-0100","http://www.wingtiptoys.com/Mier","Unit 41","257 Gunes Avenue","90474","Mier","IN","Indiana","Great Lakes",-85.8255386,40.5753176
502,"Wingtip Toys (Miesville, MN)","(218) 555-0100","http://www.wingtiptoys.com/Miesville","Shop 156","1785 Narkbunnum Road","90728","Miesville","MN","Minnesota","Plains",-92.8129802,44.6005227
129,"Tailspin Toys (Mineral Hills, MI)","(231) 555-0100","http://www.tailspintoys.com/MineralHills","Unit 38","1421 Radoncis Road","90442","Mineral Hills","MI","Michigan","Great Lakes",-88.6479102,46.1132871
132,"Tailspin Toys (Minidoka, ID)","(208) 555-0100","http://www.tailspintoys.com/Minidoka","Suite 84","585 Dao Lane","90324","Minidoka","ID","Idaho","Rocky Mountain",-113.4902829,42.7537967
574,"Wingtip Toys (Molalla, OR)","(458) 555-0100","http://www.wingtiptoys.com/Molalla","Suite 207","550 Alexandrova Lane","90761","Molalla","OR","Oregon","Far West",-122.5770322,45.1473445
582,"Wingtip Toys (Montoya, NM)","(505) 555-0100","http://www.wingtiptoys.com/Montoya","Shop 299","780 Rusl Boulevard","90683","Montoya","NM","New Mexico","Southwest",-104.0638615,35.0997794
407,"Wingtip Toys (Mooringsport, LA)","(225) 555-0100","http://www.wingtiptoys.com/Mooringsport","Unit 248","104 Nutiu Crescent","90387","Mooringsport","LA","Louisiana","Southeast",-93.961015,32.6876455
873,"Hana Hlouskova","(505) 555-0100","http://www.microsoft.com/HanaHlouskova/","Suite 10","1826 Semjonov Boulevard","90552","Moquino","NM","New Mexico","Southwest",-107.3689356,35.1725399
556,"Wingtip Toys (Morita, TX)","(210) 555-0100","http://www.wingtiptoys.com/Morita","Suite 54","598 Ilic Road","90222","Morita","TX","Texas","Southwest",-101.6337386,32.1845661
1032,"Som Mukherjee","(385) 555-0100","http://www.microsoft.com/","Suite 13","263 Meredith Crescent","90747","Moroni","UT","Utah","Rocky Mountain",-111.5904725,39.5249615
550,"Wingtip Toys (Morrison Bluff, AR)","(479) 555-0100","http://www.wingtiptoys.com/MorrisonBluff","Shop 284","645 Khalsa Boulevard","90682","Morrison Bluff","AR","Arkansas","Southeast",-93.5285202,35.387863
491,"Wingtip Toys (Morton Grove, IL)","(217) 555-0100","http://www.wingtiptoys.com/MortonGrove","Unit 165","1284 Lovric Lane","90336","Morton Grove","IL","Illinois","Great Lakes",-87.7825621,42.0405853
136,"Tailspin Toys (Mount Montgomery, NV)","(702) 555-0100","http://www.tailspintoys.com/MountMontgomery","Shop 284","1909 Cosic Crescent","90302","Mount Montgomery","NV","Nevada","Far West",-118.3215086,37.9796525
866,"Jay Bhuiyan","(215) 555-0100","http://www.microsoft.com/JayBhuiyan/","Suite 22","130 Seleznyov Street","90081","Mount Pocono","PA","Pennsylvania","Mideast",-75.3646282,41.1220337
450,"Wingtip Toys (Mount Summit, IN)","(219) 555-0100","http://www.wingtiptoys.com/MountSummit","Suite 94","1033 Lindqvist Road","90142","Mount Summit","IN","Indiana","Great Lakes",-85.3846928,40.0044908
49,"Tailspin Toys (Muir, MI)","(231) 555-0100","http://www.tailspintoys.com/Muir","Shop 37","1148 Khalsa Boulevard","90717","Muir","MI","Michigan","Great Lakes",-84.9425013,42.9958661
581,"Wingtip Toys (Munich, ND)","(701) 555-0100","http://www.wingtiptoys.com/Munich","Shop 283","1167 Thota Street","90334","Munich","ND","North Dakota","Plains",-98.8326307,48.669174
422,"Wingtip Toys (Naches, WA)","(206) 555-0100","http://www.wingtiptoys.com/Naches","Unit 42","323 Buecek Crescent","90729","Naches","WA","Washington","Far West",-120.699516,46.730958
939,"Ioana Florea","(339) 555-0100","http://www.microsoft.com/IoanaFlorea/","Suite 28","999 Dumina Avenue","90414","Nahant","MA","Massachusetts[E]","New England",-70.9189371,42.4264859
53,"Tailspin Toys (Nanafalia, AL)","(205) 555-0100","http://www.tailspintoys.com/Nanafalia","Suite 217","1729 Dey Road","90783","Nanafalia","AL","Alabama","Southeast",-87.9880691,32.1129257
194,"Tailspin Toys (Naples Park, FL)","(239) 555-0100","http://www.tailspintoys.com/NaplesPark","Shop 172","1724 Chatterjee Avenue","90386","Naples Park","FL","Florida","Southeast",-81.8092543,26.2617534
138,"Tailspin Toys (Navassa, NC)","(252) 555-0100","http://www.tailspintoys.com/Navassa","Suite 231","333 Shasthri Road","90535","Navassa","NC","North Carolina","Southeast",-78.0074906,34.2554474
416,"Wingtip Toys (Necedah, WI)","(262) 555-0100","http://www.wingtiptoys.com/Necedah","Unit 41","1732 Diaz Road","90049","Necedah","WI","Wisconsin","Great Lakes",-90.0740181,44.0260775
916,"Pinja Jantunen","(308) 555-0100","http://www.microsoft.com/PinjaJantunen/","Shop 26","660 Mottola Avenue","90091","Nehawka","NE","Nebraska","Plains",-95.9916752,40.8294461
914,"Chandana Shasthri","(803) 555-0100","http://www.microsoft.com/ChandanaShasthri/","Unit 8","813 Seleznyov Avenue","90125","Nesmith","SC","South Carolina","Southeast",-79.5133935,33.6590552
9,"Tailspin Toys (Netcong, NJ)","(201) 555-0100","http://www.tailspintoys.com/Netcong","Shop 33","25 Kasesalu Street","90129","Netcong","NJ","New Jersey","Mideast",-74.7065516,40.8989877
70,"Tailspin Toys (New Baden, IL)","(217) 555-0100","http://www.tailspintoys.com/NewBaden","Unit 7","98 Cetinkaya Street","90235","New Baden","IL","Illinois","Great Lakes",-89.7006499,38.5350488
